region,destination,load_segment,time
PAC,NY,sum_night,2010,0.00
PAC,NY,sum_night,2015,0.00
PAC,NY,sum_night,2020,0.00
PAC,NY,sum_night,2025,0.00
PAC,NY,sum_night,2030,0.00
PAC,NY,sum_night,2035,0.00
PAC,NY,sum_night,2040,0.00
PAC,NY,sum_night,2045,0.00
PAC,NY,sum_night,2050,0.00
PAC,NY,sum_night,2075,0.00
PAC,NY,sprfl_day,2010,0.00
PAC,NY,sprfl_day,2015,0.00
PAC,NY,sprfl_day,2020,0.00
PAC,NY,sprfl_day,2025,0.00
PAC,NY,sprfl_day,2030,0.00
PAC,NY,sprfl_day,2035,0.00
PAC,NY,sprfl_day,2040,0.00
PAC,NY,sprfl_day,2045,0.00
PAC,NY,sprfl_day,2050,0.00
PAC,NY,sprfl_day,2075,0.00
PAC,NY,sprfl_mrnevn,2010,0.00
PAC,NY,sprfl_mrnevn,2015,0.00
PAC,NY,sprfl_mrnevn,2020,0.00
PAC,NY,sprfl_mrnevn,2025,0.00
PAC,NY,sprfl_mrnevn,2030,0.00
PAC,NY,sprfl_mrnevn,2035,0.00
PAC,NY,sprfl_mrnevn,2040,0.00
PAC,NY,sprfl_mrnevn,2045,0.00
PAC,NY,sprfl_mrnevn,2050,0.00
PAC,NY,sprfl_mrnevn,2075,0.00
PAC,NY,sprfl_night,2010,0.00
PAC,NY,sprfl_night,2015,0.00
PAC,NY,sprfl_night,2020,0.00
PAC,NY,sprfl_night,2025,0.00
PAC,NY,sprfl_night,2030,0.00
PAC,NY,sprfl_night,2035,0.00
PAC,NY,sprfl_night,2040,0.00
PAC,NY,sprfl_night,2045,0.00
PAC,NY,sprfl_night,2050,0.00
PAC,NY,sprfl_night,2075,0.00
PAC,NY,wntr_day,2010,0.00
PAC,NY,wntr_day,2015,0.00
PAC,NY,wntr_day,2020,0.00
PAC,NY,wntr_day,2025,0.00
PAC,NY,wntr_day,2030,0.00
PAC,NY,wntr_day,2035,0.00
PAC,NY,wntr_day,2040,0.00
PAC,NY,wntr_day,2045,0.00
PAC,NY,wntr_day,2050,0.00
PAC,NY,wntr_day,2075,0.00
PAC,NY,wntr_mrnevn,2010,0.00
PAC,NY,wntr_mrnevn,2015,0.00
PAC,NY,wntr_mrnevn,2020,0.00
PAC,NY,wntr_mrnevn,2025,0.00
PAC,NY,wntr_mrnevn,2030,0.00
PAC,NY,wntr_mrnevn,2035,0.00
PAC,NY,wntr_mrnevn,2040,0.00
PAC,NY,wntr_mrnevn,2045,0.00
PAC,NY,wntr_mrnevn,2050,0.00
PAC,NY,wntr_mrnevn,2075,0.00
PAC,NY,wntr_night,2010,0.00
PAC,NY,wntr_night,2015,0.00
PAC,NY,wntr_night,2020,0.00
PAC,NY,wntr_night,2025,0.00
PAC,NY,wntr_night,2030,0.00
PAC,NY,wntr_night,2035,0.00
PAC,NY,wntr_night,2040,0.00
PAC,NY,wntr_night,2045,0.00
PAC,NY,wntr_night,2050,0.00
PAC,NY,wntr_night,2075,0.00
PAC,NY,peak,2010,0.00
PAC,NY,peak,2015,0.00
PAC,NY,peak,2020,0.00
PAC,NY,peak,2025,0.00
PAC,NY,peak,2030,0.00
PAC,NY,peak,2035,0.00
PAC,NY,peak,2040,0.00
PAC,NY,peak,2045,0.00
PAC,NY,peak,2050,0.00
PAC,NY,peak,2075,0.00
PAC,MID,sum_day,2010,0.00
PAC,MID,sum_day,2015,0.00
PAC,MID,sum_day,2020,0.00
PAC,MID,sum_day,2025,0.00
PAC,MID,sum_day,2030,0.00
PAC,MID,sum_day,2035,0.00
PAC,MID,sum_day,2040,0.00
PAC,MID,sum_day,2045,0.00
PAC,MID,sum_day,2050,0.00
PAC,MID,sum_day,2075,0.00
PAC,MID,sum_mrnevn,2010,0.00
PAC,MID,sum_mrnevn,2015,0.00
PAC,MID,sum_mrnevn,2020,0.00
PAC,MID,sum_mrnevn,2025,0.00
PAC,MID,sum_mrnevn,2030,0.00
PAC,MID,sum_mrnevn,2035,0.00
PAC,MID,sum_mrnevn,2040,0.00
PAC,MID,sum_mrnevn,2045,0.00
PAC,MID,sum_mrnevn,2050,0.00
PAC,MID,sum_mrnevn,2075,0.00
PAC,MID,sum_night,2010,0.00
PAC,MID,sum_night,2015,0.00
PAC,MID,sum_night,2020,0.00
PAC,MID,sum_night,2025,0.00
PAC,MID,sum_night,2030,0.00
PAC,MID,sum_night,2035,0.00
PAC,MID,sum_night,2040,0.00
PAC,MID,sum_night,2045,0.00
PAC,MID,sum_night,2050,0.00
PAC,MID,sum_night,2075,0.00
PAC,MID,sprfl_day,2010,0.00
PAC,MID,sprfl_day,2015,0.00
PAC,MID,sprfl_day,2020,0.00
PAC,MID,sprfl_day,2025,0.00
PAC,MID,sprfl_day,2030,0.00
PAC,MID,sprfl_day,2035,0.00
PAC,MID,sprfl_day,2040,0.00
PAC,MID,sprfl_day,2045,0.00
PAC,MID,sprfl_day,2050,0.00
PAC,MID,sprfl_day,2075,0.00
PAC,MID,sprfl_mrnevn,2010,0.00
PAC,MID,sprfl_mrnevn,2015,0.00
PAC,MID,sprfl_mrnevn,2020,0.00
PAC,MID,sprfl_mrnevn,2025,0.00
PAC,MID,sprfl_mrnevn,2030,0.00
PAC,MID,sprfl_mrnevn,2035,0.00
PAC,MID,sprfl_mrnevn,2040,0.00
PAC,MID,sprfl_mrnevn,2045,0.00
PAC,MID,sprfl_mrnevn,2050,0.00
PAC,MID,sprfl_mrnevn,2075,0.00
PAC,MID,sprfl_night,2010,0.00
PAC,MID,sprfl_night,2015,0.00
PAC,MID,sprfl_night,2020,0.00
PAC,MID,sprfl_night,2025,0.00
PAC,MID,sprfl_night,2030,0.00
PAC,MID,sprfl_night,2035,0.00
PAC,MID,sprfl_night,2040,0.00
PAC,MID,sprfl_night,2045,0.00
PAC,MID,sprfl_night,2050,0.00
PAC,MID,sprfl_night,2075,0.00
PAC,MID,wntr_day,2010,0.00
PAC,MID,wntr_day,2015,0.00
PAC,MID,wntr_day,2020,0.00
PAC,MID,wntr_day,2025,0.00
PAC,MID,wntr_day,2030,0.00
PAC,MID,wntr_day,2035,0.00
PAC,MID,wntr_day,2040,0.00
PAC,MID,wntr_day,2045,0.00
PAC,MID,wntr_day,2050,0.00
PAC,MID,wntr_day,2075,0.00
PAC,MID,wntr_mrnevn,2010,0.00
PAC,MID,wntr_mrnevn,2015,0.00
PAC,MID,wntr_mrnevn,2020,0.00
PAC,MID,wntr_mrnevn,2025,0.00
PAC,MID,wntr_mrnevn,2030,0.00
PAC,MID,wntr_mrnevn,2035,0.00
PAC,MID,wntr_mrnevn,2040,0.00
PAC,MID,wntr_mrnevn,2045,0.00
PAC,MID,wntr_mrnevn,2050,0.00
PAC,MID,wntr_mrnevn,2075,0.00
PAC,MID,wntr_night,2010,0.00
PAC,MID,wntr_night,2015,0.00
PAC,MID,wntr_night,2020,0.00
PAC,MID,wntr_night,2025,0.00
PAC,MID,wntr_night,2030,0.00
PAC,MID,wntr_night,2035,0.00
PAC,MID,wntr_night,2040,0.00
PAC,MID,wntr_night,2045,0.00
PAC,MID,wntr_night,2050,0.00
PAC,MID,wntr_night,2075,0.00
PAC,MID,peak,2010,0.00
PAC,MID,peak,2015,0.00
PAC,MID,peak,2020,0.00
PAC,MID,peak,2025,0.00
PAC,MID,peak,2030,0.00
PAC,MID,peak,2035,0.00
PAC,MID,peak,2040,0.00
PAC,MID,peak,2045,0.00
PAC,MID,peak,2050,0.00
PAC,MID,peak,2075,0.00
PAC,ENC,sum_day,2010,0.00
PAC,ENC,sum_day,2015,0.00
PAC,ENC,sum_day,2020,0.00
PAC,ENC,sum_day,2025,0.00
PAC,ENC,sum_day,2030,0.00
PAC,ENC,sum_day,2035,0.00
PAC,ENC,sum_day,2040,0.00
PAC,ENC,sum_day,2045,0.00
PAC,ENC,sum_day,2050,0.00
PAC,ENC,sum_day,2075,0.00
PAC,ENC,sum_mrnevn,2010,0.00
PAC,ENC,sum_mrnevn,2015,0.00
PAC,ENC,sum_mrnevn,2020,0.00
PAC,ENC,sum_mrnevn,2025,0.00
PAC,ENC,sum_mrnevn,2030,0.00
PAC,ENC,sum_mrnevn,2035,0.00
PAC,ENC,sum_mrnevn,2040,0.00
PAC,ENC,sum_mrnevn,2045,0.00
PAC,ENC,sum_mrnevn,2050,0.00
PAC,ENC,sum_mrnevn,2075,0.00
PAC,ENC,sum_night,2010,0.00
PAC,ENC,sum_night,2015,0.00
PAC,ENC,sum_night,2020,0.00
PAC,ENC,sum_night,2025,0.00
PAC,ENC,sum_night,2030,0.00
PAC,ENC,sum_night,2035,0.00
PAC,ENC,sum_night,2040,0.00
PAC,ENC,sum_night,2045,0.00
PAC,ENC,sum_night,2050,0.00
PAC,ENC,sum_night,2075,0.00
PAC,ENC,sprfl_day,2010,0.00
PAC,ENC,sprfl_day,2015,0.00
PAC,ENC,sprfl_day,2020,0.00
PAC,ENC,sprfl_day,2025,0.00
PAC,ENC,sprfl_day,2030,0.00
PAC,ENC,sprfl_day,2035,0.00
PAC,ENC,sprfl_day,2040,0.00
PAC,ENC,sprfl_day,2045,0.00
PAC,ENC,sprfl_day,2050,0.00
PAC,ENC,sprfl_day,2075,0.00
PAC,ENC,sprfl_mrnevn,2010,0.00
PAC,ENC,sprfl_mrnevn,2015,0.00
PAC,ENC,sprfl_mrnevn,2020,0.00
PAC,ENC,sprfl_mrnevn,2025,0.00
PAC,ENC,sprfl_mrnevn,2030,0.00
PAC,ENC,sprfl_mrnevn,2035,0.00
PAC,ENC,sprfl_mrnevn,2040,0.00
PAC,ENC,sprfl_mrnevn,2045,0.00
PAC,ENC,sprfl_mrnevn,2050,0.00
PAC,ENC,sprfl_mrnevn,2075,0.00
PAC,ENC,sprfl_night,2010,0.00
PAC,ENC,sprfl_night,2015,0.00
PAC,ENC,sprfl_night,2020,0.00
PAC,ENC,sprfl_night,2025,0.00
PAC,ENC,sprfl_night,2030,0.00
PAC,ENC,sprfl_night,2035,0.00
PAC,ENC,sprfl_night,2040,0.00
PAC,ENC,sprfl_night,2045,0.00
PAC,ENC,sprfl_night,2050,0.00
PAC,ENC,sprfl_night,2075,0.00
PAC,ENC,wntr_day,2010,0.00
PAC,ENC,wntr_day,2015,0.00
PAC,ENC,wntr_day,2020,0.00
PAC,ENC,wntr_day,2025,0.00
PAC,ENC,wntr_day,2030,0.00
PAC,ENC,wntr_day,2035,0.00
PAC,ENC,wntr_day,2040,0.00
PAC,ENC,wntr_day,2045,0.00
PAC,ENC,wntr_day,2050,0.00
PAC,ENC,wntr_day,2075,0.00
PAC,ENC,wntr_mrnevn,2010,0.00
PAC,ENC,wntr_mrnevn,2015,0.00
PAC,ENC,wntr_mrnevn,2020,0.00
PAC,ENC,wntr_mrnevn,2025,0.00
PAC,ENC,wntr_mrnevn,2030,0.00
PAC,ENC,wntr_mrnevn,2035,0.00
PAC,ENC,wntr_mrnevn,2040,0.00
PAC,ENC,wntr_mrnevn,2045,0.00
PAC,ENC,wntr_mrnevn,2050,0.00
PAC,ENC,wntr_mrnevn,2075,0.00
PAC,ENC,wntr_night,2010,0.00
PAC,ENC,wntr_night,2015,0.00
PAC,ENC,wntr_night,2020,0.00
PAC,ENC,wntr_night,2025,0.00
PAC,ENC,wntr_night,2030,0.00
PAC,ENC,wntr_night,2035,0.00
PAC,ENC,wntr_night,2040,0.00
PAC,ENC,wntr_night,2045,0.00
PAC,ENC,wntr_night,2050,0.00
PAC,ENC,wntr_night,2075,0.00
PAC,ENC,peak,2010,0.00
PAC,ENC,peak,2015,0.00
PAC,ENC,peak,2020,0.00
PAC,ENC,peak,2025,0.00
PAC,ENC,peak,2030,0.00
PAC,ENC,peak,2035,0.00
PAC,ENC,peak,2040,0.00
PAC,ENC,peak,2045,0.00
PAC,ENC,peak,2050,0.00
PAC,ENC,peak,2075,0.00
PAC,WNC,sum_day,2010,0.00
PAC,WNC,sum_day,2015,0.00
PAC,WNC,sum_day,2020,0.00
PAC,WNC,sum_day,2025,0.00
PAC,WNC,sum_day,2030,0.00
PAC,WNC,sum_day,2035,0.00
PAC,WNC,sum_day,2040,0.00
PAC,WNC,sum_day,2045,0.00
PAC,WNC,sum_day,2050,0.00
PAC,WNC,sum_day,2075,0.00
PAC,WNC,sum_mrnevn,2010,0.00
PAC,WNC,sum_mrnevn,2015,0.00
PAC,WNC,sum_mrnevn,2020,0.00
PAC,WNC,sum_mrnevn,2025,0.00
PAC,WNC,sum_mrnevn,2030,0.00
PAC,WNC,sum_mrnevn,2035,0.00
PAC,WNC,sum_mrnevn,2040,0.00
PAC,WNC,sum_mrnevn,2045,0.00
PAC,WNC,sum_mrnevn,2050,0.00
PAC,WNC,sum_mrnevn,2075,0.00
PAC,WNC,sum_night,2010,0.00
PAC,WNC,sum_night,2015,0.00
PAC,WNC,sum_night,2020,0.00
PAC,WNC,sum_night,2025,0.00
PAC,WNC,sum_night,2030,0.00
PAC,WNC,sum_night,2035,0.00
PAC,WNC,sum_night,2040,0.00
PAC,WNC,sum_night,2045,0.00
PAC,WNC,sum_night,2050,0.00
PAC,WNC,sum_night,2075,0.00
PAC,WNC,sprfl_day,2010,0.00
PAC,WNC,sprfl_day,2015,0.00
PAC,WNC,sprfl_day,2020,0.00
PAC,WNC,sprfl_day,2025,0.00
PAC,WNC,sprfl_day,2030,0.00
PAC,WNC,sprfl_day,2035,0.00
PAC,WNC,sprfl_day,2040,0.00
PAC,WNC,sprfl_day,2045,0.00
PAC,WNC,sprfl_day,2050,0.00
PAC,WNC,sprfl_day,2075,0.00
PAC,WNC,sprfl_mrnevn,2010,0.00
PAC,WNC,sprfl_mrnevn,2015,0.00
PAC,WNC,sprfl_mrnevn,2020,0.00
PAC,WNC,sprfl_mrnevn,2025,0.00
PAC,WNC,sprfl_mrnevn,2030,0.00
PAC,WNC,sprfl_mrnevn,2035,0.00
PAC,WNC,sprfl_mrnevn,2040,0.00
PAC,WNC,sprfl_mrnevn,2045,0.00
PAC,WNC,sprfl_mrnevn,2050,0.00
PAC,WNC,sprfl_mrnevn,2075,0.00
PAC,WNC,sprfl_night,2010,0.00
PAC,WNC,sprfl_night,2015,0.00
PAC,WNC,sprfl_night,2020,0.00
PAC,WNC,sprfl_night,2025,0.00
PAC,WNC,sprfl_night,2030,0.00
PAC,WNC,sprfl_night,2035,0.00
PAC,WNC,sprfl_night,2040,0.00
PAC,WNC,sprfl_night,2045,0.00
PAC,WNC,sprfl_night,2050,0.00
PAC,WNC,sprfl_night,2075,0.00
PAC,WNC,wntr_day,2010,0.00
PAC,WNC,wntr_day,2015,0.00
PAC,WNC,wntr_day,2020,0.00
PAC,WNC,wntr_day,2025,0.00
PAC,WNC,wntr_day,2030,0.00
PAC,WNC,wntr_day,2035,0.00
PAC,WNC,wntr_day,2040,0.00
PAC,WNC,wntr_day,2045,0.00
PAC,WNC,wntr_day,2050,0.00
PAC,WNC,wntr_day,2075,0.00
PAC,WNC,wntr_mrnevn,2010,0.00
PAC,WNC,wntr_mrnevn,2015,0.00
PAC,WNC,wntr_mrnevn,2020,0.00
PAC,WNC,wntr_mrnevn,2025,0.00
PAC,WNC,wntr_mrnevn,2030,0.00
PAC,WNC,wntr_mrnevn,2035,0.00
PAC,WNC,wntr_mrnevn,2040,0.00
PAC,WNC,wntr_mrnevn,2045,0.00
PAC,WNC,wntr_mrnevn,2050,0.00
PAC,WNC,wntr_mrnevn,2075,0.00
PAC,WNC,wntr_night,2010,0.00
PAC,WNC,wntr_night,2015,0.00
PAC,WNC,wntr_night,2020,0.00
PAC,WNC,wntr_night,2025,0.00
PAC,WNC,wntr_night,2030,0.00
PAC,WNC,wntr_night,2035,0.00
PAC,WNC,wntr_night,2040,0.00
PAC,WNC,wntr_night,2045,0.00
PAC,WNC,wntr_night,2050,0.00
PAC,WNC,wntr_night,2075,0.00
PAC,WNC,peak,2010,0.00
PAC,WNC,peak,2015,0.00
PAC,WNC,peak,2020,0.00
PAC,WNC,peak,2025,0.00
PAC,WNC,peak,2030,0.00
PAC,WNC,peak,2035,0.00
PAC,WNC,peak,2040,0.00
PAC,WNC,peak,2045,0.00
PAC,WNC,peak,2050,0.00
PAC,WNC,peak,2075,0.00
PAC,FL,sum_day,2010,0.00
PAC,FL,sum_day,2015,0.00
PAC,FL,sum_day,2020,0.00
PAC,FL,sum_day,2025,0.00
PAC,FL,sum_day,2030,0.00
PAC,FL,sum_day,2035,0.00
PAC,FL,sum_day,2040,0.00
PAC,FL,sum_day,2045,0.00
PAC,FL,sum_day,2050,0.00
PAC,FL,sum_day,2075,0.00
PAC,FL,sum_mrnevn,2010,0.00
PAC,FL,sum_mrnevn,2015,0.00
PAC,FL,sum_mrnevn,2020,0.00
PAC,FL,sum_mrnevn,2025,0.00
PAC,FL,sum_mrnevn,2030,0.00
PAC,FL,sum_mrnevn,2035,0.00
PAC,FL,sum_mrnevn,2040,0.00
PAC,FL,sum_mrnevn,2045,0.00
PAC,FL,sum_mrnevn,2050,0.00
PAC,FL,sum_mrnevn,2075,0.00
PAC,FL,sum_night,2010,0.00
PAC,FL,sum_night,2015,0.00
PAC,FL,sum_night,2020,0.00
PAC,FL,sum_night,2025,0.00
PAC,FL,sum_night,2030,0.00
PAC,FL,sum_night,2035,0.00
PAC,FL,sum_night,2040,0.00
PAC,FL,sum_night,2045,0.00
PAC,FL,sum_night,2050,0.00
PAC,FL,sum_night,2075,0.00
PAC,FL,sprfl_day,2010,0.00
PAC,FL,sprfl_day,2015,0.00
PAC,FL,sprfl_day,2020,0.00
PAC,FL,sprfl_day,2025,0.00
PAC,FL,sprfl_day,2030,0.00
PAC,FL,sprfl_day,2035,0.00
PAC,FL,sprfl_day,2040,0.00
PAC,FL,sprfl_day,2045,0.00
PAC,FL,sprfl_day,2050,0.00
PAC,FL,sprfl_day,2075,0.00
PAC,FL,sprfl_mrnevn,2010,0.00
PAC,FL,sprfl_mrnevn,2015,0.00
PAC,FL,sprfl_mrnevn,2020,0.00
PAC,FL,sprfl_mrnevn,2025,0.00
PAC,FL,sprfl_mrnevn,2030,0.00
PAC,FL,sprfl_mrnevn,2035,0.00
PAC,FL,sprfl_mrnevn,2040,0.00
PAC,FL,sprfl_mrnevn,2045,0.00
PAC,FL,sprfl_mrnevn,2050,0.00
PAC,FL,sprfl_mrnevn,2075,0.00
PAC,FL,sprfl_night,2010,0.00
PAC,FL,sprfl_night,2015,0.00
PAC,FL,sprfl_night,2020,0.00
PAC,FL,sprfl_night,2025,0.00
PAC,FL,sprfl_night,2030,0.00
PAC,FL,sprfl_night,2035,0.00
PAC,FL,sprfl_night,2040,0.00
PAC,FL,sprfl_night,2045,0.00
PAC,FL,sprfl_night,2050,0.00
PAC,FL,sprfl_night,2075,0.00
PAC,FL,wntr_day,2010,0.00
PAC,FL,wntr_day,2015,0.00
PAC,FL,wntr_day,2020,0.00
PAC,FL,wntr_day,2025,0.00
PAC,FL,wntr_day,2030,0.00
PAC,FL,wntr_day,2035,0.00
PAC,FL,wntr_day,2040,0.00
PAC,FL,wntr_day,2045,0.00
PAC,FL,wntr_day,2050,0.00
PAC,FL,wntr_day,2075,0.00
PAC,FL,wntr_mrnevn,2010,0.00
PAC,FL,wntr_mrnevn,2015,0.00
PAC,FL,wntr_mrnevn,2020,0.00
PAC,FL,wntr_mrnevn,2025,0.00
PAC,FL,wntr_mrnevn,2030,0.00
PAC,FL,wntr_mrnevn,2035,0.00
PAC,FL,wntr_mrnevn,2040,0.00
PAC,FL,wntr_mrnevn,2045,0.00
PAC,FL,wntr_mrnevn,2050,0.00
PAC,FL,wntr_mrnevn,2075,0.00
PAC,FL,wntr_night,2010,0.00
PAC,FL,wntr_night,2015,0.00
PAC,FL,wntr_night,2020,0.00
PAC,FL,wntr_night,2025,0.00
PAC,FL,wntr_night,2030,0.00
PAC,FL,wntr_night,2035,0.00
PAC,FL,wntr_night,2040,0.00
PAC,FL,wntr_night,2045,0.00
PAC,FL,wntr_night,2050,0.00
PAC,FL,wntr_night,2075,0.00
PAC,FL,peak,2010,0.00
PAC,FL,peak,2015,0.00
PAC,FL,peak,2020,0.00
PAC,FL,peak,2025,0.00
PAC,FL,peak,2030,0.00
PAC,FL,peak,2035,0.00
PAC,FL,peak,2040,0.00
PAC,FL,peak,2045,0.00
PAC,FL,peak,2050,0.00
PAC,FL,peak,2075,0.00
PAC,SAC,sum_day,2010,0.00
PAC,SAC,sum_day,2015,0.00
PAC,SAC,sum_day,2020,0.00
PAC,SAC,sum_day,2025,0.00
PAC,SAC,sum_day,2030,0.00
PAC,SAC,sum_day,2035,0.00
PAC,SAC,sum_day,2040,0.00
PAC,SAC,sum_day,2045,0.00
PAC,SAC,sum_day,2050,0.00
PAC,SAC,sum_day,2075,0.00
PAC,SAC,sum_mrnevn,2010,0.00
PAC,SAC,sum_mrnevn,2015,0.00
PAC,SAC,sum_mrnevn,2020,0.00
PAC,SAC,sum_mrnevn,2025,0.00
PAC,SAC,sum_mrnevn,2030,0.00
PAC,SAC,sum_mrnevn,2035,0.00
PAC,SAC,sum_mrnevn,2040,0.00
PAC,SAC,sum_mrnevn,2045,0.00
PAC,SAC,sum_mrnevn,2050,0.00
PAC,SAC,sum_mrnevn,2075,0.00
PAC,SAC,sum_night,2010,0.00
PAC,SAC,sum_night,2015,0.00
PAC,SAC,sum_night,2020,0.00
PAC,SAC,sum_night,2025,0.00
PAC,SAC,sum_night,2030,0.00
PAC,SAC,sum_night,2035,0.00
PAC,SAC,sum_night,2040,0.00
PAC,SAC,sum_night,2045,0.00
PAC,SAC,sum_night,2050,0.00
PAC,SAC,sum_night,2075,0.00
PAC,SAC,sprfl_day,2010,0.00
PAC,SAC,sprfl_day,2015,0.00
PAC,SAC,sprfl_day,2020,0.00
PAC,SAC,sprfl_day,2025,0.00
PAC,SAC,sprfl_day,2030,0.00
PAC,SAC,sprfl_day,2035,0.00
PAC,SAC,sprfl_day,2040,0.00
PAC,SAC,sprfl_day,2045,0.00
PAC,SAC,sprfl_day,2050,0.00
PAC,SAC,sprfl_day,2075,0.00
PAC,SAC,sprfl_mrnevn,2010,0.00
PAC,SAC,sprfl_mrnevn,2015,0.00
PAC,SAC,sprfl_mrnevn,2020,0.00
PAC,SAC,sprfl_mrnevn,2025,0.00
PAC,SAC,sprfl_mrnevn,2030,0.00
PAC,SAC,sprfl_mrnevn,2035,0.00
PAC,SAC,sprfl_mrnevn,2040,0.00
PAC,SAC,sprfl_mrnevn,2045,0.00
PAC,SAC,sprfl_mrnevn,2050,0.00
PAC,SAC,sprfl_mrnevn,2075,0.00
PAC,SAC,sprfl_night,2010,0.00
PAC,SAC,sprfl_night,2015,0.00
PAC,SAC,sprfl_night,2020,0.00
PAC,SAC,sprfl_night,2025,0.00
PAC,SAC,sprfl_night,2030,0.00
PAC,SAC,sprfl_night,2035,0.00
PAC,SAC,sprfl_night,2040,0.00
PAC,SAC,sprfl_night,2045,0.00
PAC,SAC,sprfl_night,2050,0.00
PAC,SAC,sprfl_night,2075,0.00
PAC,SAC,wntr_day,2010,0.00
PAC,SAC,wntr_day,2015,0.00
PAC,SAC,wntr_day,2020,0.00
PAC,SAC,wntr_day,2025,0.00
PAC,SAC,wntr_day,2030,0.00
PAC,SAC,wntr_day,2035,0.00
PAC,SAC,wntr_day,2040,0.00
PAC,SAC,wntr_day,2045,0.00
PAC,SAC,wntr_day,2050,0.00
PAC,SAC,wntr_day,2075,0.00
PAC,SAC,wntr_mrnevn,2010,0.00
PAC,SAC,wntr_mrnevn,2015,0.00
PAC,SAC,wntr_mrnevn,2020,0.00
PAC,SAC,wntr_mrnevn,2025,0.00
PAC,SAC,wntr_mrnevn,2030,0.00
PAC,SAC,wntr_mrnevn,2035,0.00
PAC,SAC,wntr_mrnevn,2040,0.00
PAC,SAC,wntr_mrnevn,2045,0.00
PAC,SAC,wntr_mrnevn,2050,0.00
PAC,SAC,wntr_mrnevn,2075,0.00
PAC,SAC,wntr_night,2010,0.00
PAC,SAC,wntr_night,2015,0.00
PAC,SAC,wntr_night,2020,0.00
PAC,SAC,wntr_night,2025,0.00
PAC,SAC,wntr_night,2030,0.00
PAC,SAC,wntr_night,2035,0.00
PAC,SAC,wntr_night,2040,0.00
PAC,SAC,wntr_night,2045,0.00
PAC,SAC,wntr_night,2050,0.00
PAC,SAC,wntr_night,2075,0.00
PAC,SAC,peak,2010,0.00
PAC,SAC,peak,2015,0.00
PAC,SAC,peak,2020,0.00
PAC,SAC,peak,2025,0.00
PAC,SAC,peak,2030,0.00
PAC,SAC,peak,2035,0.00
PAC,SAC,peak,2040,0.00
PAC,SAC,peak,2045,0.00
PAC,SAC,peak,2050,0.00
PAC,SAC,peak,2075,0.00
PAC,ESC,sum_day,2010,0.00
PAC,ESC,sum_day,2015,0.00
PAC,ESC,sum_day,2020,0.00
PAC,ESC,sum_day,2025,0.00
PAC,ESC,sum_day,2030,0.00
PAC,ESC,sum_day,2035,0.00
PAC,ESC,sum_day,2040,0.00
PAC,ESC,sum_day,2045,0.00
PAC,ESC,sum_day,2050,0.00
PAC,ESC,sum_day,2075,0.00
PAC,ESC,sum_mrnevn,2010,0.00
PAC,ESC,sum_mrnevn,2015,0.00
PAC,ESC,sum_mrnevn,2020,0.00
PAC,ESC,sum_mrnevn,2025,0.00
PAC,ESC,sum_mrnevn,2030,0.00
PAC,ESC,sum_mrnevn,2035,0.00
PAC,ESC,sum_mrnevn,2040,0.00
PAC,ESC,sum_mrnevn,2045,0.00
PAC,ESC,sum_mrnevn,2050,0.00
PAC,ESC,sum_mrnevn,2075,0.00
PAC,ESC,sum_night,2010,0.00
PAC,ESC,sum_night,2015,0.00
PAC,ESC,sum_night,2020,0.00
PAC,ESC,sum_night,2025,0.00
PAC,ESC,sum_night,2030,0.00
PAC,ESC,sum_night,2035,0.00
PAC,ESC,sum_night,2040,0.00
PAC,ESC,sum_night,2045,0.00
PAC,ESC,sum_night,2050,0.00
PAC,ESC,sum_night,2075,0.00
PAC,ESC,sprfl_day,2010,0.00
PAC,ESC,sprfl_day,2015,0.00
PAC,ESC,sprfl_day,2020,0.00
PAC,ESC,sprfl_day,2025,0.00
PAC,ESC,sprfl_day,2030,0.00
PAC,ESC,sprfl_day,2035,0.00
PAC,ESC,sprfl_day,2040,0.00
PAC,ESC,sprfl_day,2045,0.00
PAC,ESC,sprfl_day,2050,0.00
PAC,ESC,sprfl_day,2075,0.00
PAC,ESC,sprfl_mrnevn,2010,0.00
PAC,ESC,sprfl_mrnevn,2015,0.00
PAC,ESC,sprfl_mrnevn,2020,0.00
PAC,ESC,sprfl_mrnevn,2025,0.00
PAC,ESC,sprfl_mrnevn,2030,0.00
PAC,ESC,sprfl_mrnevn,2035,0.00
PAC,ESC,sprfl_mrnevn,2040,0.00
PAC,ESC,sprfl_mrnevn,2045,0.00
PAC,ESC,sprfl_mrnevn,2050,0.00
PAC,ESC,sprfl_mrnevn,2075,0.00
PAC,ESC,sprfl_night,2010,0.00
PAC,ESC,sprfl_night,2015,0.00
PAC,ESC,sprfl_night,2020,0.00
PAC,ESC,sprfl_night,2025,0.00
PAC,ESC,sprfl_night,2030,0.00
PAC,ESC,sprfl_night,2035,0.00
PAC,ESC,sprfl_night,2040,0.00
PAC,ESC,sprfl_night,2045,0.00
PAC,ESC,sprfl_night,2050,0.00
PAC,ESC,sprfl_night,2075,0.00
PAC,ESC,wntr_day,2010,0.00
PAC,ESC,wntr_day,2015,0.00
PAC,ESC,wntr_day,2020,0.00
PAC,ESC,wntr_day,2025,0.00
PAC,ESC,wntr_day,2030,0.00
PAC,ESC,wntr_day,2035,0.00
PAC,ESC,wntr_day,2040,0.00
PAC,ESC,wntr_day,2045,0.00
PAC,ESC,wntr_day,2050,0.00
PAC,ESC,wntr_day,2075,0.00
